station,aos,los,duration,angle
Punta Arenas,10/22/2023 21:51:11,10/22/2023 21:51:32,20.875,-10
Svalbard,10/22/2023 22:49:36,10/22/2023 22:52:04,147.895,-20
Svalbard,10/23/2023 00:27:21,10/23/2023 00:29:44,143.161,-20
Svalbard,10/23/2023 00:27:40,10/23/2023 00:29:32,112.311,-10
Svalbard,10/23/2023 02:05:28,10/23/2023 02:07:27,118.879,0
Svalbard,10/23/2023 02:05:32,10/23/2023 02:07:23,111.458,-10
Svalbard,10/23/2023 02:05:38,10/23/2023 02:07:23,104.888,10
Svalbard,10/23/2023 02:05:45,10/23/2023 02:07:10,85.165,-20
Svalbard,10/23/2023 03:43:33,10/23/2023 03:46:03,149.34,20
Svalbard,10/23/2023 03:44:00,10/23/2023 03:45:35,94.697,10
Fairbanks,10/23/2023 03:53:53,10/23/2023 03:55:52,118.666,20
Fairbanks,10/23/2023 05:31:53,10/23/2023 05:34:20,146.433,-20
Fairbanks,10/23/2023 05:32:09,10/23/2023 05:32:41,31.257,-10
Troll,10/23/2023 07:59:16,10/23/2023 08:00:06,49.737,-10
Troll,10/23/2023 09:36:21,10/23/2023 09:38:08,107.446,20
Punta Arenas,10/23/2023 11:23:55,10/23/2023 11:24:24,29.093,-20
Troll,10/23/2023 14:27:19,10/23/2023 14:27:53,33.35,20
Fairbanks,10/23/2023 15:13:09,10/23/2023 15:15:37,148.363,20
Fairbanks,10/23/2023 15:13:28,10/23/2023 15:15:16,107.939,10
Troll,10/23/2023 16:05:32,10/23/2023 16:06:03,31.315,-20
Svalbard,10/23/2023 17:02:53,10/23/2023 17:04:14,81.468,20
Svalbard,10/23/2023 18:41:02,10/23/2023 18:43:24,141.797,20
Svalbard,10/23/2023 18:41:12,10/23/2023 18:43:15,122.869,10
Svalbard,10/23/2023 18:41:32,10/23/2023 18:42:55,82.164,0
Svalbard,10/23/2023 20:19:22,10/23/2023 20:21:25,123.609,-10
Svalbard,10/23/2023 20:19:25,10/23/2023 20:21:23,118.266,-20
Svalbard,10/23/2023 20:19:27,10/23/2023 20:21:19,112.001,0
Svalbard,10/23/2023 21:57:00,10/23/2023 21:59:26,146.772,-20
Svalbard,10/23/2023 21:58:48,10/23/2023 21:59:09,20.638,-10
Svalbard,10/23/2023 23:34:40,10/23/2023 23:37:07,147.535,-20
Svalbard,10/24/2023 01:12:36,10/24/2023 01:14:45,129.285,-20
Svalbard,10/24/2023 01:12:38,10/24/2023 01:14:43,125.142,-10
Svalbard,10/24/2023 01:13:30,10/24/2023 01:14:32,62.745,0
Svalbard,10/24/2023 02:50:42,10/24/2023 02:52:51,129.889,20
Svalbard,10/24/2023 02:50:43,10/24/2023 02:52:49,125.655,10
Svalbard,10/24/2023 02:50:54,10/24/2023 02:52:38,103.68,0
Svalbard,10/24/2023 02:51:18,10/24/2023 02:52:13,55.358,-10
Svalbard,10/24/2023 04:29:20,10/24/2023 04:31:20,120.219,20
Fairbanks,10/24/2023 04:39:13,10/24/2023 04:41:22,129.681,20
Fairbanks,10/24/2023 04:39:16,10/24/2023 04:41:21,125.484,10
Fairbanks,10/24/2023 04:39:27,10/24/2023 04:41:11,103.619,0
Fairbanks,10/24/2023 04:39:52,10/24/2023 04:40:47,55.55,-10
Troll,10/24/2023 08:44:02,10/24/2023 08:45:30,87.04,10
Punta Arenas,10/24/2023 12:08:33,10/24/2023 12:09:51,78.255,20
Troll,10/24/2023 13:35:37,10/24/2023 13:36:35,58.274,20
Fairbanks,10/24/2023 14:20:24,10/24/2023 14:22:31,126.704,-20
Fairbanks,10/24/2023 14:20:26,10/24/2023 14:22:31,124.591,-10
Fairbanks,10/24/2023 14:21:32,10/24/2023 14:22:22,49.696,0
Troll,10/24/2023 15:13:05,10/24/2023 15:13:59,54.253,0
Svalbard,10/24/2023 17:47:56,10/24/2023 17:50:20,144.404,20
Svalbard,10/24/2023 17:48:44,10/24/2023 17:49:33,48.762,10
Svalbard,10/24/2023 19:26:34,10/24/2023 19:28:34,119.987,10
Svalbard,10/24/2023 19:26:35,10/24/2023 19:28:32,116.928,0
Svalbard,10/24/2023 19:26:40,10/24/2023 19:28:26,105.895,20
Svalbard,10/24/2023 19:26:46,10/24/2023 19:28:23,96.771,-10
Svalbard,10/24/2023 19:27:10,10/24/2023 19:27:59,48.487,-20
Svalbard,10/24/2023 21:04:24,10/24/2023 21:06:43,139.035,-20
Svalbard,10/24/2023 21:04:31,10/24/2023 21:06:35,123.214,-10
Punta Arenas,10/24/2023 21:42:52,10/24/2023 21:43:44,52.416,0
Punta Arenas,10/24/2023 21:43:28,10/24/2023 21:43:57,28.709,-10
Svalbard,10/24/2023 22:42:03,10/24/2023 22:44:31,147.913,-20
Svalbard,10/25/2023 00:19:46,10/25/2023 00:22:11,144.328,-20
Svalbard,10/25/2023 00:20:14,10/25/2023 00:21:58,104.248,-10
Svalbard,10/25/2023 01:57:53,10/25/2023 01:59:52,118.418,0
Svalbard,10/25/2023 01:57:55,10/25/2023 01:59:50,115.415,-10
Svalbard,10/25/2023 01:58:05,10/25/2023 01:59:39,94.577,-20
Svalbard,10/25/2023 01:58:16,10/25/2023 01:59:45,89.22,10
Svalbard,10/25/2023 03:35:56,10/25/2023 03:38:25,149.344,20
Svalbard,10/25/2023 03:36:18,10/25/2023 03:38:02,104.42,10
Fairbanks,10/25/2023 03:46:30,10/25/2023 03:47:59,88.854,20
Fairbanks,10/25/2023 05:24:22,10/25/2023 05:26:44,141.458,-20
Fairbanks,10/25/2023 05:24:31,10/25/2023 05:26:33,121.248,-10
Troll,10/25/2023 07:52:26,10/25/2023 07:52:44,18.202,-10
Troll,10/25/2023 09:29:00,10/25/2023 09:30:38,98.236,20
Troll,10/25/2023 14:19:51,10/25/2023 14:20:45,53.964,20
Fairbanks,10/25/2023 15:05:34,10/25/2023 15:07:58,143.9,20
Fairbanks,10/25/2023 15:05:45,10/25/2023 15:07:45,119.714,10
Fairbanks,10/25/2023 15:06:09,10/25/2023 15:07:20,70.705,0
Troll,10/25/2023 15:58:08,10/25/2023 15:59:14,65.636,-20
Svalbard,10/25/2023 16:55:28,10/25/2023 16:56:21,53.242,20
Svalbard,10/25/2023 18:33:23,10/25/2023 18:35:49,145.099,20
Svalbard,10/25/2023 18:33:37,10/25/2023 18:35:36,119.8,10
Svalbard,10/25/2023 18:34:02,10/25/2023 18:35:11,68.722,0
Svalbard,10/25/2023 20:11:48,10/25/2023 20:13:50,122.176,-10
Svalbard,10/25/2023 20:11:51,10/25/2023 20:13:46,114.55,0
Svalbard,10/25/2023 20:11:53,10/25/2023 20:13:45,112.862,-20
Svalbard,10/25/2023 21:49:26,10/25/2023 21:51:52,146.341,-20
Svalbard,10/25/2023 21:50:07,10/25/2023 21:51:36,89.277,-10
Svalbard,10/25/2023 23:27:06,10/25/2023 23:29:34,147.74,-20
Svalbard,10/25/2023 23:29:10,10/25/2023 23:29:14,4.393,-10
Svalbard,10/26/2023 01:04:59,10/26/2023 01:07:12,132.611,-20
Svalbard,10/26/2023 01:05:03,10/26/2023 01:07:08,125.033,-10
Svalbard,10/26/2023 01:06:10,10/26/2023 01:06:56,45.518,0
Svalbard,10/26/2023 02:43:07,10/26/2023 02:45:12,125.086,10
Svalbard,10/26/2023 02:43:08,10/26/2023 02:45:12,124.054,20
Svalbard,10/26/2023 02:43:15,10/26/2023 02:45:04,108.911,0
Svalbard,10/26/2023 02:43:34,10/26/2023 02:44:45,71.319,-10
Svalbard,10/26/2023 04:21:36,10/26/2023 04:23:46,129.493,20
Fairbanks,10/26/2023 04:31:31,10/26/2023 04:33:52,140.585,20
Fairbanks,10/26/2023 04:31:41,10/26/2023 04:33:44,123.33,10
Fairbanks,10/26/2023 04:32:01,10/26/2023 04:33:26,85.104,0
Punta Arenas,10/26/2023 12:00:53,10/26/2023 12:01:34,41.258,10
Troll,10/26/2023 13:28:23,10/26/2023 13:28:48,24.719,20
Fairbanks,10/26/2023 14:12:45,10/26/2023 14:15:02,137.423,-20
Fairbanks,10/26/2023 14:13:14,10/26/2023 14:14:56,101.988,-10
Troll,10/26/2023 15:05:02,10/26/2023 15:05:09,6.569,10
Fairbanks,10/26/2023 15:51:43,10/26/2023 15:52:46,63.038,20
Svalbard,10/26/2023 17:40:20,10/26/2023 17:42:40,140.155,20
Svalbard,10/26/2023 19:18:56,10/26/2023 19:20:59,122.654,10
Svalbard,10/26/2023 19:19:01,10/26/2023 19:20:54,113.613,20
Svalbard,10/26/2023 19:19:01,10/26/2023 19:20:55,114.714,0
Svalbard,10/26/2023 19:19:14,10/26/2023 19:20:43,88.685,-10
Svalbard,10/26/2023 19:19:51,10/26/2023 19:20:06,15.12,-20
Svalbard,10/26/2023 20:56:51,10/26/2023 20:59:08,136.901,-20
Svalbard,10/26/2023 20:56:57,10/26/2023 20:59:01,124.213,-10
Punta Arenas,10/26/2023 21:35:07,10/26/2023 21:35:50,42.986,10
Punta Arenas,10/26/2023 21:35:38,10/26/2023 21:36:39,60.75,0
Svalbard,10/26/2023 22:34:29,10/26/2023 22:36:57,147.922,-20
Svalbard,10/27/2023 00:12:12,10/27/2023 00:14:37,145.29,-20
Svalbard,10/27/2023 00:12:44,10/27/2023 00:14:23,99.133,-10
Svalbard,10/27/2023 01:50:18,10/27/2023 01:52:16,118.59,-10
Svalbard,10/27/2023 01:50:19,10/27/2023 01:52:16,117.347,0
Svalbard,10/27/2023 01:50:26,10/27/2023 01:52:08,102.568,-20
Svalbard,10/27/2023 01:50:55,10/27/2023 01:52:07,71.972,10
Svalbard,10/27/2023 03:28:19,10/27/2023 03:30:47,148.365,20
Svalbard,10/27/2023 03:28:37,10/27/2023 03:30:29,111.785,10
Svalbard,10/27/2023 03:29:17,10/27/2023 03:29:47,30.022,0
Fairbanks,10/27/2023 05:16:53,10/27/2023 05:19:05,132.715,-20
Fairbanks,10/27/2023 05:16:56,10/27/2023 05:19:00,124.923,-10
Fairbanks,10/27/2023 05:17:08,10/27/2023 05:18:02,54.065,0
Troll,10/27/2023 07:44:22,10/27/2023 07:44:42,19.482,-20
Troll,10/27/2023 14:12:23,10/27/2023 14:13:26,63.486,20
Fairbanks,10/27/2023 14:58:02,10/27/2023 15:00:18,135.138,20
Fairbanks,10/27/2023 14:58:07,10/27/2023 15:00:11,124.741,10
Fairbanks,10/27/2023 14:58:20,10/27/2023 14:59:56,95.598,0
Fairbanks,10/27/2023 14:58:56,10/27/2023 14:59:19,23.372,-10
Troll,10/27/2023 15:50:19,10/27/2023 15:50:29,9.63,-10
Troll,10/27/2023 15:50:54,10/27/2023 15:51:19,25.633,-20
Svalbard,10/27/2023 18:25:45,10/27/2023 18:28:13,147.605,20
Svalbard,10/27/2023 18:26:02,10/27/2023 18:27:57,115.369,10
Svalbard,10/27/2023 18:26:35,10/27/2023 18:27:24,49.056,0
Svalbard,10/27/2023 20:04:14,10/27/2023 20:06:14,120.169,-10
Svalbard,10/27/2023 20:04:15,10/27/2023 20:06:12,116.601,0
Svalbard,10/27/2023 20:04:21,10/27/2023 20:06:07,106.635,-20
Svalbard,10/27/2023 20:04:25,10/27/2023 20:06:01,95.871,10
Svalbard,10/27/2023 21:41:53,10/27/2023 21:44:18,145.778,-20
Svalbard,10/27/2023 21:42:07,10/27/2023 21:44:03,115.792,-10
Svalbard,10/27/2023 23:19:33,10/27/2023 23:22:01,147.909,-20
Svalbard,10/27/2023 23:21:29,10/27/2023 23:21:40,10.923,-10
Svalbard,10/28/2023 00:57:24,10/28/2023 00:59:39,135.483,-20
Svalbard,10/28/2023 00:57:29,10/28/2023 00:59:34,124.593,-10
Svalbard,10/28/2023 00:58:52,10/28/2023 00:59:19,27.235,0
Svalbard,10/28/2023 02:35:32,10/28/2023 02:37:36,123.694,10
Svalbard,10/28/2023 02:35:37,10/28/2023 02:37:33,115.9,20
Svalbard,10/28/2023 02:35:37,10/28/2023 02:37:30,112.877,0
Svalbard,10/28/2023 02:35:52,10/28/2023 02:37:15,83.118,-10
Svalbard,10/28/2023 04:13:54,10/28/2023 04:16:11,136.632,20
Fairbanks,10/28/2023 04:23:51,10/28/2023 04:26:18,147.296,20
Fairbanks,10/28/2023 04:24:08,10/28/2023 04:26:04,115.257,10
Fairbanks,10/28/2023 04:24:42,10/28/2023 04:25:31,49.5,0
Troll,10/28/2023 10:06:55,10/28/2023 10:07:11,15.99,20
Punta Arenas,10/28/2023 11:53:41,10/28/2023 11:54:29,48.845,10
Fairbanks,10/28/2023 14:05:07,10/28/2023 14:07:32,144.267,-20
Fairbanks,10/28/2023 14:06:19,10/28/2023 14:07:19,59.695,-10
Troll,10/28/2023 14:57:34,10/28/2023 14:58:08,34.119,10
Fairbanks,10/28/2023 15:43:43,10/28/2023 15:45:29,105.543,20
Svalbard,10/28/2023 17:32:45,10/28/2023 17:34:59,134.341,20
Svalbard,10/28/2023 19:11:19,10/28/2023 19:13:24,124.599,10
Svalbard,10/28/2023 19:11:21,10/28/2023 19:13:22,120.611,20
Svalbard,10/28/2023 19:11:26,10/28/2023 19:13:18,111.515,0
Svalbard,10/28/2023 19:11:43,10/28/2023 19:13:02,78.579,-10
Svalbard,10/28/2023 20:49:18,10/28/2023 20:51:32,134.383,-20
Svalbard,10/28/2023 20:49:22,10/28/2023 20:51:27,124.949,-10
Svalbard,10/28/2023 20:49:51,10/28/2023 20:51:13,81.944,0
Punta Arenas,10/28/2023 21:27:16,10/28/2023 21:27:26,9.697,20
Punta Arenas,10/28/2023 21:27:45,10/28/2023 21:28:56,70.713,10
Svalbard,10/28/2023 22:26:56,10/28/2023 22:29:24,147.913,-20
Svalbard,10/28/2023 22:28:48,10/28/2023 22:29:03,15.707,-10
Svalbard,10/29/2023 00:04:38,10/29/2023 00:07:04,146.078,-20
Svalbard,10/29/2023 00:05:12,10/29/2023 00:06:49,96.766,-10
Svalbard,10/29/2023 01:42:42,10/29/2023 01:44:43,121.076,-10
Svalbard,10/29/2023 01:42:45,10/29/2023 01:44:40,115.711,0
Svalbard,10/29/2023 01:42:47,10/29/2023 01:44:37,109.441,-20
Svalbard,10/29/2023 01:43:37,10/29/2023 01:44:29,51.706,10
Svalbard,10/29/2023 03:20:43,10/29/2023 03:23:09,146.477,20
Svalbard,10/29/2023 03:20:57,10/29/2023 03:22:54,117.296,10
Svalbard,10/29/2023 03:21:26,10/29/2023 03:22:25,58.455,0
Svalbard,10/29/2023 05:00:30,10/29/2023 05:00:49,18.488,20
Fairbanks,10/29/2023 05:09:22,10/29/2023 05:11:26,123.979,-10
Fairbanks,10/29/2023 05:09:25,10/29/2023 05:11:24,119.877,-20
Fairbanks,10/29/2023 05:09:27,10/29/2023 05:11:18,111.125,0
Troll,10/29/2023 07:37:03,10/29/2023 07:37:29,25.873,-20
Troll,10/29/2023 14:04:56,10/29/2023 14:06:04,68.489,20
Fairbanks,10/29/2023 14:50:31,10/29/2023 14:52:35,124.336,10
Fairbanks,10/29/2023 14:50:38,10/29/2023 14:52:27,109.544,0
Fairbanks,10/29/2023 14:50:50,10/29/2023 14:52:35,105.112,20
Fairbanks,10/29/2023 14:50:55,10/29/2023 14:52:09,74.185,-10
Troll,10/29/2023 15:42:53,10/29/2023 15:43:24,30.366,-10
Svalbard,10/29/2023 18:18:07,10/29/2023 18:20:37,149.261,20
Svalbard,10/29/2023 18:18:28,10/29/2023 18:20:17,109.316,10
Svalbard,10/29/2023 19:56:39,10/29/2023 19:58:38,118.112,0
Svalbard,10/29/2023 19:56:40,10/29/2023 19:58:38,117.514,-10
Svalbard,10/29/2023 19:56:47,10/29/2023 19:58:29,102.047,10
Svalbard,10/29/2023 19:56:49,10/29/2023 19:58:29,99.41,-20
Svalbard,10/29/2023 21:34:19,10/29/2023 21:36:44,145.05,-20
Svalbard,10/29/2023 21:34:33,10/29/2023 21:36:30,117.537,-10
Svalbard,10/29/2023 23:11:59,10/29/2023 23:14:27,148.054,-20
Svalbard,10/29/2023 23:13:46,10/29/2023 23:14:06,19.872,-10
Svalbard,10/30/2023 00:49:48,10/30/2023 00:52:06,137.95,-20
Svalbard,10/30/2023 00:49:55,10/30/2023 00:51:59,123.867,-10
Svalbard,10/30/2023 00:51:35,10/30/2023 00:51:43,7.152,0
Svalbard,10/30/2023 02:27:57,10/30/2023 02:29:59,121.545,10
Svalbard,10/30/2023 02:28:00,10/30/2023 02:29:55,115.763,0
Svalbard,10/30/2023 02:28:11,10/30/2023 02:29:43,92.4,-10
Svalbard,10/30/2023 02:28:13,10/30/2023 02:29:53,100.739,20
Svalbard,10/30/2023 02:28:40,10/30/2023 02:29:14,34.219,-20
Svalbard,10/30/2023 04:06:14,10/30/2023 04:08:36,142,20
Svalbard,10/30/2023 04:07:12,10/30/2023 04:07:36,23.433,10
Fairbanks,10/30/2023 04:16:13,10/30/2023 04:18:43,149.617,20
Fairbanks,10/30/2023 04:16:40,10/30/2023 04:18:19,99.289,10
Fairbanks,10/30/2023 05:54:19,10/30/2023 05:55:09,49.814,-20
Troll,10/30/2023 08:21:41,10/30/2023 08:22:32,51.219,0
Troll,10/30/2023 09:59:05,10/30/2023 09:59:59,54.418,20
Punta Arenas,10/30/2023 11:45:39,10/30/2023 11:46:36,56.609,0
Fairbanks,10/30/2023 13:57:32,10/30/2023 14:00:00,147.4,-20
Fairbanks,10/30/2023 13:59:19,10/30/2023 13:59:40,20.835,-10
Troll,10/30/2023 14:50:08,10/30/2023 14:50:58,49.972,10
Fairbanks,10/30/2023 15:35:54,10/30/2023 15:38:02,128.317,20
Svalbard,10/30/2023 17:25:10,10/30/2023 17:27:17,126.676,20
Svalbard,10/30/2023 19:03:42,10/30/2023 19:05:49,126.931,20
Svalbard,10/30/2023 19:03:43,10/30/2023 19:05:49,125.77,10
Svalbard,10/30/2023 19:03:52,10/30/2023 19:05:40,107.171,0
Svalbard,10/30/2023 19:04:14,10/30/2023 19:05:19,65.457,-10
Svalbard,10/30/2023 20:41:45,10/30/2023 20:43:56,131.43,-20
Svalbard,10/30/2023 20:41:48,10/30/2023 20:43:53,125.375,-10
Svalbard,10/30/2023 20:41:59,10/30/2023 20:43:41,101.345,0
Punta Arenas,10/30/2023 21:19:47,10/30/2023 21:20:45,58.602,20
Punta Arenas,10/30/2023 21:20:39,10/30/2023 21:21:26,46.992,10
Svalbard,10/30/2023 22:19:22,10/30/2023 22:21:50,147.87,-20
Svalbard,10/30/2023 22:20:42,10/30/2023 22:21:30,48.063,-10
Svalbard,10/30/2023 23:57:04,10/30/2023 23:59:31,146.717,-20
Svalbard,10/30/2023 23:57:37,10/30/2023 23:59:14,97.171,-10
Svalbard,10/31/2023 01:35:06,10/31/2023 01:37:09,122.947,-10
Svalbard,10/31/2023 01:35:09,10/31/2023 01:37:05,115.402,-20
Svalbard,10/31/2023 01:35:11,10/31/2023 01:37:04,113.558,0
Svalbard,10/31/2023 01:36:28,10/31/2023 01:36:51,22.876,10
Svalbard,10/31/2023 03:13:07,10/31/2023 03:15:31,143.747,20
Svalbard,10/31/2023 03:13:18,10/31/2023 03:15:19,121.277,10
Svalbard,10/31/2023 03:13:41,10/31/2023 03:14:56,75.08,0
Svalbard,10/31/2023 04:52:27,10/31/2023 04:53:34,66.943,20
Fairbanks,10/31/2023 05:01:50,10/31/2023 05:03:47,117.584,0
Fairbanks,10/31/2023 05:01:50,10/31/2023 05:03:48,118.459,-10
Fairbanks,10/31/2023 05:01:58,10/31/2023 05:03:25,87.811,10
Fairbanks,10/31/2023 05:01:59,10/31/2023 05:03:41,102.04,-20
Troll,10/31/2023 13:57:30,10/31/2023 13:58:40,70.472,20
Fairbanks,10/31/2023 14:42:58,10/31/2023 14:44:57,119.04,10
Fairbanks,10/31/2023 14:42:58,10/31/2023 14:44:55,116.707,0
Fairbanks,10/31/2023 14:43:07,10/31/2023 14:44:45,97.482,-10
Fairbanks,10/31/2023 14:43:45,10/31/2023 14:44:50,65.356,20
Fairbanks,10/31/2023 14:43:56,10/31/2023 14:44:21,25.658,-20
Troll,10/31/2023 15:35:32,10/31/2023 15:36:24,52.001,-10
Svalbard,10/31/2023 18:10:30,10/31/2023 18:13:00,149.999,20
Svalbard,10/31/2023 18:10:55,10/31/2023 18:12:36,101.263,10
Svalbard,10/31/2023 19:49:04,10/31/2023 19:51:03,119.039,0
Svalbard,10/31/2023 19:49:07,10/31/2023 19:51:01,114.125,-10
Svalbard,10/31/2023 19:49:09,10/31/2023 19:50:57,107.543,10
Svalbard,10/31/2023 19:49:18,10/31/2023 19:50:49,90.943,-20
Svalbard,10/31/2023 21:26:46,10/31/2023 21:29:10,144.122,-20
Svalbard,10/31/2023 21:26:58,10/31/2023 21:28:57,119.246,-10
Punta Arenas,10/31/2023 22:05:10,10/31/2023 22:05:23,12.782,-20
Svalbard,10/31/2023 23:04:26,10/31/2023 23:06:54,148.183,-20
Svalbard,10/31/2023 23:06:01,10/31/2023 23:06:33,32.025,-10
